SEASON,HOME,AWAY,W_HOME,W_AWAY,HOME_FG,AWAY_FG,HOME_FGA,AWAY_FGA,HOME_FG_PCT,AWAY_FG_PCT,HOME_FG3,AWAY_FG3,HOME_FG3A,AWAY_FG3A,HOME_FG3_PCT,AWAY_FG3_PCT,HOME_FT,AWAY_FT,HOME_FTA,AWAY_FTA,HOME_FT_PCT,AWAY_FT_PCT,HOME_OFF_REB,AWAY_OFF_REB,HOME_DEF_REB,AWAY_DEF_REB,HOME_TOT_REB,AWAY_TOT_REB,HOME_AST,AWAY_AST,HOME_STL,AWAY_STL,HOME_TURNOVERS,AWAY_TURNOVERS,HOME_BLK,AWAY_BLK,HOME_PTS,AWAY_PTS
2017-18,Kings,Lakers,0,1,42,41,94,91,0.447,0.451,13,17,25,38,0.52,0.447,11,14,17,20,0.647,0.7,17,12,31,32,57,57,28,26,5,5,11,12,5,6,108,113
2017-18,Timberwolves,Lakers,1,0,42,43,90,94,0.467,0.457,6,7,24,31,0.25,0.226,29,18,31,26,0.935,0.692,11,11,35,35,53,56,23,19,5,6,10,13,10,4,119,111
2017-18,Lakers,Thunder,1,0,42,32,96,90,0.438,0.356,10,8,31,34,0.323,0.235,12,9,13,19,0.923,0.474,13,17,38,33,59,64,28,16,5,6,8,14,7,4,106,81
2017-18,Lakers,Suns,1,0,39,36,83,94,0.47,0.383,11,8,26,29,0.423,0.276,23,13,26,23,0.885,0.565,12,16,44,32,59,56,19,24,7,4,14,11,7,4,112,93
2017-18,Thunder,Lakers,0,1,40,42,89,86,0.449,0.488,7,13,25,30,0.28,0.433,17,11,25,18,0.68,0.611,13,8,33,32,59,49,17,24,13,6,18,19,6,7,104,108
2017-18,Nets,Lakers,0,1,37,39,82,92,0.451,0.424,9,10,29,26,0.31,0.385,16,14,23,20,0.696,0.7,5,18,33,38,46,65,20,21,7,5,12,16,8,6,99,102
2017-18,Magic,Lakers,1,0,44,39,81,83,0.543,0.47,18,4,32,20,0.563,0.2,21,23,29,30,0.724,0.767,4,11,31,32,46,50,28,18,13,7,15,17,4,1,127,105
2017-18,Raptors,Lakers,1,0,46,40,92,91,0.5,0.44,12,8,31,25,0.387,0.32,19,23,25,33,0.76,0.697,12,13,41,31,59,54,23,22,4,9,15,14,4,4,123,111
2017-18,Lakers,Knicks,1,0,51,44,91,81,0.56,0.543,10,12,26,25,0.385,0.48,15,7,21,10,0.714,0.7,12,7,27,26,46,40,31,32,10,3,6,17,3,5,127,107
2017-18,Lakers,Pacers,1,0,44,37,80,97,0.55,0.381,9,2,28,25,0.321,0.08,2,10,14,13,0.143,0.769,6,12,41,32,58,53,26,15,7,9,15,9,6,4,99,86
2017-18,Thunder,Lakers,1,0,46,38,95,81,0.484,0.469,12,10,35,26,0.343,0.385,10,4,12,4,0.833,1,21,6,33,24,59,35,22,25,10,9,17,18,6,1,114,90
2017-18,Grizzlies,Lakers,1,0,42,38,82,96,0.512,0.396,10,12,22,35,0.455,0.343,29,26,34,31,0.853,0.839,6,12,42,32,54,54,24,25,8,11,19,14,8,8,123,114
2017-18,Lakers,Spurs,1,0,36,31,87,76,0.414,0.408,13,8,38,20,0.342,0.4,8,11,14,15,0.571,0.733,12,7,35,38,54,52,22,21,15,6,16,21,4,5,93,81
2017-18,Lakers,Kings,1,0,37,30,77,87,0.481,0.345,12,8,35,21,0.343,0.381,13,18,21,27,0.619,0.667,9,10,46,33,61,53,30,15,12,15,26,16,4,4,99,86
2017-18,Lakers,Hornets,0,1,38,42,94,99,0.404,0.424,9,12,36,33,0.25,0.364,9,12,12,16,0.75,0.75,12,16,34,40,52,68,24,26,7,10,16,15,3,3,94,108
2017-18,Lakers,Thunder,0,1,38,56,92,93,0.413,0.602,11,14,33,30,0.333,0.467,9,7,15,9,0.6,0.778,16,7,29,37,51,48,24,36,5,12,17,9,4,5,96,133
2017-18,Timberwolves,Lakers,1,0,40,34,81,76,0.494,0.447,7,8,20,26,0.35,0.308,27,20,30,29,0.9,0.69,7,9,34,28,47,48,26,18,14,12,17,24,5,4,114,96
2017-18,Lakers,Grizzlies,0,1,35,35,93,71,0.376,0.493,8,5,28,21,0.286,0.238,21,34,33,39,0.636,0.872,22,5,27,32,64,47,14,20,5,3,12,11,4,9,99,109
2017-18,Lakers,Timberwolves,0,1,40,49,92,84,0.435,0.583,10,11,30,32,0.333,0.344,14,12,20,14,0.7,0.857,13,7,24,35,45,50,21,30,10,9,12,15,1,4,104,121
2017-18,Lakers,Trail Blazers,0,1,36,39,85,95,0.424,0.411,8,10,25,25,0.32,0.4,12,7,20,14,0.6,0.5,11,9,44,38,62,58,23,19,8,7,17,11,3,8,92,95
2017-18,Knicks,Lakers,1,0,48,42,101,102,0.475,0.412,9,13,22,35,0.409,0.371,8,12,11,15,0.727,0.8,15,20,34,32,58,61,25,24,7,6,14,16,7,6,113,109
2017-18,Hornets,Lakers,0,1,41,43,93,85,0.441,0.506,8,9,25,27,0.32,0.333,9,15,14,21,0.643,0.714,9,6,34,40,51,54,21,24,7,7,11,14,3,5,99,110
2017-18,76ers,Lakers,0,1,39,42,81,96,0.481,0.438,10,11,26,28,0.385,0.393,16,12,21,24,0.762,0.5,7,15,37,29,53,60,29,22,3,13,18,12,13,7,104,107
2017-18,Kings,Lakers,1,0,47,39,85,78,0.553,0.5,10,15,21,29,0.476,0.517,9,9,14,15,0.643,0.6,10,4,34,28,51,37,26,27,9,8,17,17,4,4,113,102
2017-18,Lakers,Suns,0,1,45,48,91,103,0.495,0.466,7,13,25,32,0.28,0.406,16,13,24,19,0.667,0.684,9,9,40,35,59,56,26,28,7,10,19,14,10,5,113,122
2017-18,Lakers,76ers,0,1,42,42,109,86,0.385,0.488,3,7,27,32,0.111,0.219,22,24,27,30,0.815,0.8,22,8,35,44,66,56,18,27,7,7,9,16,6,15,109,115
2017-18,Suns,Lakers,0,1,37,39,95,92,0.389,0.424,7,14,26,33,0.269,0.424,12,8,20,13,0.6,0.615,11,9,43,44,67,57,15,17,6,6,17,16,4,6,93,100
2017-18,Bucks,Lakers,1,0,35,31,85,74,0.412,0.419,6,6,23,22,0.261,0.273,22,22,26,37,0.846,0.595,9,8,33,40,47,65,16,21,11,7,16,23,4,9,98,90
2017-18,Wizards,Lakers,1,0,43,31,83,86,0.518,0.36,7,3,21,23,0.333,0.13,18,30,20,41,0.9,0.732,7,17,38,29,51,57,20,17,7,9,22,19,4,4,111,95
2017-18,Lakers,Grizzlies,1,0,40,40,85,87,0.471,0.46,9,11,27,37,0.333,0.297,18,11,23,14,0.783,0.786,8,6,38,33,55,45,25,23,5,6,19,12,4,7,107,102
2017-18,Lakers,Nets,1,0,48,37,94,91,0.511,0.407,9,9,21,38,0.429,0.237,19,29,27,38,0.704,0.763,7,8,50,35,64,53,26,23,10,8,16,16,7,5,124,112
2017-18,Trail Blazers,Lakers,1,0,40,43,86,79,0.465,0.544,9,4,22,18,0.409,0.222,24,20,27,27,0.889,0.741,10,2,31,30,49,43,22,16,7,8,12,11,4,8,113,110
2017-18,Lakers,Pistons,1,0,45,41,91,94,0.495,0.436,12,10,26,33,0.462,0.303,11,1,14,3,0.786,0.333,11,10,42,34,58,46,30,21,9,7,14,12,5,3,113,93
2017-18,Jazz,Lakers,1,0,37,31,79,81,0.468,0.383,13,5,31,22,0.419,0.227,9,14,13,20,0.692,0.7,14,14,35,25,56,46,18,17,9,12,23,16,5,4,96,81
2017-18,Lakers,Raptors,0,1,36,40,79,93,0.456,0.43,3,7,23,29,0.13,0.241,17,14,24,20,0.708,0.7,9,9,40,31,58,51,20,27,7,12,21,14,6,4,92,101
2017-18,Lakers,Wizards,1,0,41,39,92,95,0.446,0.411,7,6,30,26,0.233,0.231,13,15,16,23,0.813,0.652,6,7,47,38,62,56,27,20,9,11,22,15,5,5,102,99
2017-18,Suns,Lakers,0,1,45,48,92,93,0.489,0.516,14,12,29,26,0.483,0.462,26,24,38,33,0.684,0.727,10,5,40,37,62,51,17,22,8,8,19,18,9,3,130,132
2017-18,Heat,Raptors,1,0,46,42,106,92,0.434,0.457,11,9,26,30,0.423,0.3,13,16,20,21,0.65,0.762,19,9,37,38,67,55,26,24,8,5,9,14,7,10,116,109
2017-18,Heat,Thunder,0,1,40,35,87,81,0.46,0.432,5,14,22,35,0.227,0.4,8,31,14,38,0.571,0.816,8,7,35,36,54,52,21,21,6,9,15,10,4,4,93,115
2017-18,Knicks,Heat,1,0,45,35,89,88,0.506,0.398,18,7,37,27,0.486,0.259,14,21,21,22,0.667,0.955,9,7,42,35,57,48,33,20,7,7,12,12,5,5,122,98
2017-18,Heat,Nets,0,1,43,39,95,91,0.453,0.429,7,10,17,35,0.412,0.286,16,22,21,28,0.762,0.786,10,7,41,40,60,55,19,28,6,11,18,17,6,5,109,110
2017-18,Pacers,Heat,1,0,44,41,90,86,0.489,0.477,8,14,23,35,0.348,0.4,17,11,21,14,0.81,0.786,10,7,41,32,58,40,26,32,12,10,17,17,7,3,113,107
2017-18,Thunder,Heat,1,0,36,34,84,87,0.429,0.391,8,13,26,30,0.308,0.433,25,18,33,20,0.758,0.9,12,8,39,33,60,51,17,22,7,4,11,12,1,1,105,99
2017-18,Heat,Knicks,1,0,45,39,81,89,0.556,0.438,15,10,34,31,0.441,0.323,14,10,19,12,0.737,0.833,5,13,27,27,42,51,31,21,9,6,8,15,2,1,119,98
2017-18,Kings,Heat,1,0,48,41,94,99,0.511,0.414,8,18,24,43,0.333,0.419,19,19,25,21,0.76,0.905,8,15,35,38,51,61,23,26,6,5,11,15,7,2,123,119
2017-18,Trail Blazers,Heat,1,0,38,39,83,91,0.458,0.429,14,10,36,31,0.389,0.323,25,11,30,16,0.833,0.688,9,10,41,36,56,51,23,24,5,6,13,11,6,4,115,99
2017-18,Heat,Wizards,1,0,52,34,88,77,0.591,0.442,10,7,28,20,0.357,0.35,15,27,21,34,0.714,0.794,5,8,37,32,47,45,27,22,9,4,10,15,5,2,129,102
2017-18,Heat,76ers,1,0,42,34,89,86,0.472,0.395,14,15,26,37,0.538,0.405,10,16,18,21,0.556,0.762,6,9,43,37,61,51,26,28,10,9,16,18,8,4,108,99
2017-18,Wizards,Heat,1,0,40,42,80,94,0.5,0.447,14,9,24,33,0.583,0.273,23,20,27,27,0.852,0.741,8,13,33,28,52,51,25,26,7,11,19,15,3,3,117,113
2017-18,Heat,Suns,1,0,47,42,92,87,0.511,0.483,12,10,36,24,0.333,0.417,19,9,23,18,0.826,0.5,16,12,35,28,56,46,33,21,12,3,10,18,6,2,125,103
2017-18,Heat,Pistons,1,0,37,37,82,89,0.451,0.416,12,7,29,24,0.414,0.292,19,15,28,21,0.679,0.714,15,17,30,29,54,58,19,18,11,8,15,19,5,2,105,96
2017-18,Heat,76ers,1,0,36,35,82,84,0.439,0.417,9,12,27,31,0.333,0.387,21,19,28,23,0.75,0.826,11,10,26,34,48,58,19,25,12,10,16,23,9,3,102,101
2017-18,Heat,Grizzlies,1,0,41,35,89,80,0.461,0.438,12,5,33,11,0.364,0.455,21,14,27,17,0.778,0.824,14,9,36,31,56,46,27,16,15,7,10,19,6,3,115,89
2017-18,76ers,Heat,1,0,39,35,92,77,0.424,0.455,9,11,35,27,0.257,0.407,17,21,25,29,0.68,0.724,23,3,37,26,70,41,25,23,6,9,19,11,2,5,104,102
2017-18,Raptors,Heat,1,0,42,42,90,86,0.467,0.488,13,12,35,29,0.371,0.414,18,16,23,19,0.783,0.842,7,10,33,41,45,55,24,24,7,5,8,16,3,3,115,112
2017-18,Heat,Bucks,1,0,32,32,88,76,0.364,0.421,10,6,26,20,0.385,0.3,17,15,18,17,0.944,0.882,13,2,38,35,58,45,16,18,7,9,16,18,7,9,91,85
2017-18,Heat,Magic,0,1,40,41,93,84,0.43,0.488,3,13,23,30,0.13,0.433,26,16,35,19,0.743,0.842,17,5,36,34,63,45,21,25,5,8,12,11,4,5,109,111
2017-18,Pistons,Heat,1,0,44,44,84,91,0.524,0.484,9,14,26,36,0.346,0.389,14,5,17,7,0.824,0.714,13,7,36,26,55,37,23,30,7,13,18,12,5,4,111,107
2017-18,76ers,Heat,1,0,42,34,85,87,0.494,0.391,8,12,24,37,0.333,0.324,11,17,15,26,0.733,0.654,9,16,30,33,47,62,28,20,9,3,10,12,4,5,103,97
2017-18,Heat,Hornets,1,0,38,29,85,84,0.447,0.345,8,5,26,24,0.308,0.208,11,28,18,35,0.611,0.8,11,12,40,34,61,55,25,12,4,6,14,8,5,6,95,91
2017-18,Heat,Kings,0,1,31,38,82,81,0.378,0.469,12,5,34,12,0.353,0.417,14,8,18,14,0.778,0.571,7,5,39,33,57,47,19,17,8,3,17,13,4,6,88,89
2017-18,Hornets,Heat,0,1,41,43,90,87,0.456,0.494,7,13,27,28,0.259,0.464,16,7,21,12,0.762,0.583,8,8,35,39,51,52,22,28,9,5,8,14,8,6,105,106
2017-18,Nets,Heat,1,0,36,35,76,84,0.474,0.417,9,7,32,22,0.281,0.318,20,18,26,25,0.769,0.72,10,12,34,31,50,52,20,22,5,7,14,13,8,7,101,95
2017-18,Bucks,Heat,0,1,33,38,76,82,0.434,0.463,11,10,28,24,0.393,0.417,24,20,32,27,0.75,0.741,5,10,33,36,47,55,23,28,6,4,10,15,4,7,101,106
2017-18,Heat,Bucks,1,0,35,25,76,79,0.461,0.316,11,4,29,28,0.379,0.143,16,25,20,27,0.8,0.926,3,8,46,32,54,47,23,9,8,8,15,15,8,1,97,79
2017-18,Pacers,Heat,0,1,43,43,87,81,0.494,0.531,1,13,18,30,0.056,0.433,19,15,29,21,0.655,0.714,12,6,33,31,54,44,13,25,7,6,14,16,3,6,106,114
2017-18,Raptors,Heat,0,1,35,39,90,97,0.389,0.402,7,4,21,22,0.333,0.182,12,8,15,10,0.8,0.8,7,20,30,44,47,71,15,18,7,2,5,14,12,14,89,90
2017-18,Heat,Jazz,1,0,40,37,83,82,0.482,0.451,9,10,29,32,0.31,0.313,14,18,20,20,0.7,0.9,8,8,29,36,46,50,21,15,6,6,8,11,6,5,103,102
2017-18,Heat,Knicks,1,0,38,39,94,80,0.404,0.488,12,5,42,13,0.286,0.385,19,20,20,23,0.95,0.87,15,8,29,31,52,49,24,14,10,11,15,19,5,7,107,103
2017-18,Heat,Pistons,1,0,43,41,84,86,0.512,0.477,17,9,34,24,0.5,0.375,8,13,11,16,0.727,0.813,7,5,34,30,49,43,29,21,6,4,12,9,3,2,111,104
2017-18,Magic,Heat,0,1,44,45,81,88,0.543,0.511,12,12,27,24,0.444,0.5,11,15,15,18,0.733,0.833,9,11,28,29,41,46,31,24,2,6,12,10,9,2,111,117
2017-18,Heat,Nets,0,1,30,39,89,79,0.337,0.494,3,11,26,26,0.115,0.423,24,22,31,25,0.774,0.88,12,8,31,46,50,59,12,25,9,8,11,19,3,4,87,111
2017-18,Heat,Magic,1,0,41,33,91,81,0.451,0.407,11,5,33,20,0.333,0.25,14,18,17,22,0.824,0.818,16,10,37,32,58,47,22,14,11,8,17,17,5,5,107,89
2017-18,Hornets,Heat,0,1,34,39,83,78,0.41,0.5,10,11,27,31,0.37,0.355,20,15,27,17,0.741,0.882,11,5,31,35,52,45,21,25,7,10,17,18,1,8,98,104
2017-18,Heat,Trail Blazers,0,1,34,36,72,72,0.472,0.5,13,10,30,28,0.433,0.357,14,20,23,23,0.609,0.87,10,5,26,28,48,38,19,14,6,7,16,11,1,2,95,102
2017-18,Grizzlies,Heat,0,1,28,37,72,66,0.389,0.561,8,14,27,27,0.296,0.519,18,19,27,24,0.667,0.792,6,2,25,33,45,42,17,24,6,8,15,14,1,8,82,107
2017-18,Nets,Heat,0,1,33,42,81,90,0.407,0.467,7,8,27,27,0.259,0.296,16,9,19,14,0.842,0.643,8,8,35,36,49,55,16,15,3,6,14,6,3,8,89,101
2017-18,Spurs,Heat,1,0,46,39,87,72,0.529,0.542,13,18,25,34,0.52,0.529,12,9,14,12,0.857,0.75,10,6,24,23,42,37,30,28,6,7,11,19,7,4,117,105
2017-18,Heat,Hornets,1,0,39,38,80,79,0.488,0.481,14,5,35,20,0.4,0.25,13,19,21,21,0.619,0.905,9,10,30,30,49,43,25,21,8,9,22,22,4,5,105,100
2017-18,Knicks,Heat,1,0,44,32,73,84,0.603,0.381,5,10,13,38,0.385,0.263,22,12,26,20,0.846,0.6,8,9,44,22,55,38,26,21,10,13,20,15,5,4,115,86
2017-18,Timberwolves,Heat,0,1,37,38,84,80,0.44,0.475,7,19,17,39,0.412,0.487,16,14,26,16,0.615,0.875,13,9,31,33,54,47,21,29,9,4,10,14,3,4,97,109
2017-18,Heat,Pacers,0,1,35,51,83,85,0.422,0.6,13,11,37,23,0.351,0.478,12,7,14,8,0.857,0.875,10,9,25,33,41,44,21,33,8,9,16,14,2,7,95,120
2017-18,Wizards,Heat,0,1,32,34,84,83,0.381,0.41,10,10,35,35,0.286,0.286,14,13,16,18,0.875,0.722,7,10,39,42,53,55,18,21,4,6,12,15,4,7,88,91
2017-18,Heat,Wizards,0,1,32,32,78,78,0.41,0.41,13,9,30,19,0.433,0.474,16,29,19,31,0.842,0.935,12,11,30,29,47,50,15,9,3,8,17,12,3,2,93,102
2017-18,Pistons,Heat,1,0,42,39,87,90,0.483,0.433,14,13,28,37,0.5,0.351,14,12,20,16,0.7,0.75,11,7,43,32,60,46,24,25,2,8,13,9,5,5,112,103
2017-18,Jazz,Heat,0,1,25,30,74,77,0.338,0.39,5,10,21,25,0.238,0.4,19,14,22,18,0.864,0.778,4,7,36,41,46,57,12,10,10,9,18,20,7,6,74,84
2017-18,Suns,Heat,0,1,40,43,88,81,0.455,0.531,12,12,29,30,0.414,0.4,23,28,30,35,0.767,0.8,6,11,28,42,40,60,20,21,4,5,11,15,2,4,115,126
2017-18,Heat,Timberwolves,0,1,49,41,93,91,0.527,0.451,7,11,27,23,0.259,0.478,17,32,25,35,0.68,0.914,15,10,35,30,62,43,17,20,8,16,24,16,5,4,122,125
2017-18,Heat,Spurs,0,1,37,42,80,76,0.463,0.553,9,10,26,17,0.346,0.588,17,23,18,30,0.944,0.767,4,8,28,36,34,51,19,18,6,6,9,13,2,3,100,117
2017-18,Heat,Pacers,1,0,45,43,87,96,0.517,0.448,14,7,34,19,0.412,0.368,8,15,14,21,0.571,0.714,6,13,39,32,53,54,24,18,6,9,14,10,11,4,112,108
2017-18,Magic,Heat,1,0,43,44,90,101,0.478,0.436,8,8,21,30,0.381,0.267,22,13,29,17,0.759,0.765,11,11,39,33,59,56,22,27,8,6,15,13,9,4,116,109
2017-18,76ers,Bucks,1,0,52,37,105,90,0.495,0.411,15,7,36,25,0.417,0.28,11,14,15,16,0.733,0.875,17,10,40,33,61,51,35,22,15,6,12,20,7,5,130,95
2017-18,Bucks,Magic,1,0,39,34,91,82,0.429,0.415,9,5,26,24,0.346,0.208,15,13,18,20,0.833,0.65,12,5,44,38,59,51,26,24,13,8,17,20,2,4,102,86
2017-18,Knicks,Bucks,0,1,41,45,95,93,0.432,0.484,9,10,21,25,0.429,0.4,11,15,11,17,1,0.882,13,12,31,36,50,54,30,30,3,6,11,10,7,10,102,115
2017-18,Bucks,Nets,0,1,41,41,93,75,0.441,0.547,5,19,20,39,0.25,0.487,24,18,30,21,0.8,0.857,12,4,29,37,48,47,21,30,12,3,8,20,2,12,111,119
2017-18,Bucks,Spurs,1,0,42,41,86,92,0.488,0.446,9,4,27,17,0.333,0.235,13,17,18,21,0.722,0.81,9,20,28,33,43,61,27,16,6,4,10,12,6,2,106,103
2017-18,Magic,Bucks,1,0,44,49,87,98,0.506,0.5,18,10,34,24,0.529,0.417,20,9,23,12,0.87,0.75,9,9,33,28,53,45,31,28,10,12,18,11,4,5,126,117
2017-18,Grizzlies,Bucks,0,1,42,47,89,81,0.472,0.58,9,12,27,25,0.333,0.48,10,15,19,22,0.526,0.682,10,11,21,36,40,57,27,33,6,6,9,19,5,5,103,121
2017-18,Bucks,Knicks,1,0,41,47,73,98,0.562,0.48,8,7,18,28,0.444,0.25,30,11,39,14,0.769,0.786,6,11,36,28,51,44,29,24,8,6,17,11,6,5,120,112
2017-18,Pacers,Bucks,1,0,33,34,77,76,0.429,0.447,10,7,17,23,0.588,0.304,16,14,21,16,0.762,0.875,8,8,29,31,48,45,18,15,13,8,15,18,5,7,92,89
2017-18,Bucks,76ers,1,0,47,39,95,70,0.495,0.557,10,14,23,28,0.435,0.5,14,18,22,22,0.636,0.818,16,6,22,26,50,41,27,26,15,4,15,26,4,9,118,110
2017-18,Bucks,Pacers,0,1,31,37,81,83,0.383,0.446,9,6,25,16,0.36,0.375,25,23,32,30,0.781,0.767,14,13,29,35,52,58,15,19,9,12,15,16,13,4,96,103
2017-18,Pistons,Bucks,1,0,42,28,95,73,0.442,0.384,9,8,29,24,0.31,0.333,17,23,22,28,0.773,0.821,22,6,35,29,66,42,26,16,9,7,11,13,0,3,110,87
2017-18,Bucks,Wizards,0,1,35,42,77,88,0.455,0.477,10,7,26,20,0.385,0.35,24,16,28,22,0.857,0.727,8,9,32,31,50,48,20,30,10,9,17,13,9,6,104,107
2017-18,Raptors,Bucks,0,1,43,43,90,90,0.478,0.478,9,13,34,26,0.265,0.5,24,23,26,27,0.923,0.852,5,13,32,38,41,59,23,21,7,6,12,21,8,3,119,122
2017-18,Magic,Bucks,0,1,37,43,83,82,0.446,0.524,8,9,30,25,0.267,0.36,22,16,26,20,0.846,0.8,10,8,31,33,49,44,23,28,7,7,12,12,3,4,104,111
2017-18,Knicks,Bucks,0,1,37,37,89,82,0.416,0.451,5,8,23,26,0.217,0.308,10,21,15,27,0.667,0.778,11,8,36,35,59,49,20,23,5,11,20,15,6,6,89,103
2017-18,Nets,Bucks,0,1,37,42,90,81,0.411,0.519,9,8,29,19,0.31,0.421,11,17,14,21,0.786,0.81,11,14,25,40,43,56,25,19,5,3,9,14,1,7,94,109
2017-18,Bucks,Knicks,1,0,33,36,76,89,0.434,0.404,7,5,24,25,0.292,0.2,19,13,26,17,0.731,0.765,4,18,32,39,43,64,18,24,10,7,11,19,8,4,92,90
2017-18,Timberwolves,Bucks,1,0,42,32,78,85,0.538,0.376,7,6,19,29,0.368,0.207,17,19,20,25,0.85,0.76,4,15,35,28,45,53,27,19,8,6,14,15,7,1,108,89
2017-18,Bucks,76ers,1,0,38,36,80,82,0.475,0.439,11,2,28,26,0.393,0.077,20,21,22,23,0.909,0.913,8,10,34,33,45,47,26,22,6,5,9,14,8,4,107,95
2017-18,Bucks,Nets,1,0,43,33,83,89,0.518,0.371,12,8,23,34,0.522,0.235,18,17,20,20,0.9,0.85,3,11,41,34,49,52,28,18,9,5,10,14,6,2,116,91
2017-18,Bucks,Suns,1,0,38,39,71,79,0.535,0.494,5,9,17,26,0.294,0.346,28,18,37,20,0.757,0.9,8,9,24,25,41,43,20,31,14,12,18,22,5,2,109,105
2017-18,76ers,Bucks,1,0,45,33,85,82,0.529,0.402,10,10,25,32,0.4,0.313,16,18,19,22,0.842,0.818,11,8,34,27,52,44,32,20,9,10,18,18,4,3,116,94
2017-18,Wizards,Bucks,0,1,32,38,76,81,0.421,0.469,6,8,21,16,0.286,0.5,25,20,31,29,0.806,0.69,11,15,28,29,49,53,19,21,10,14,24,19,8,6,95,104
2017-18,Bucks,Magic,1,0,45,39,82,90,0.549,0.433,4,8,19,29,0.211,0.276,16,17,25,18,0.64,0.944,11,8,36,26,57,41,20,26,4,6,17,10,9,4,110,103
2017-18,Pacers,Bucks,1,0,44,34,79,74,0.557,0.459,7,7,22,27,0.318,0.259,14,21,20,27,0.7,0.778,8,5,32,29,46,41,30,18,9,11,16,18,5,4,109,96
2017-18,Wizards,Bucks,0,1,37,39,78,80,0.474,0.488,8,7,21,22,0.381,0.318,21,25,29,30,0.724,0.833,4,10,30,35,43,52,25,20,6,11,14,16,6,6,103,110
2017-18,Bucks,Raptors,0,1,41,48,77,86,0.532,0.558,7,10,17,33,0.412,0.303,21,23,29,28,0.724,0.821,5,12,23,31,41,46,26,25,4,9,11,11,4,5,110,129
2017-18,Bucks,Pacers,1,0,44,41,75,84,0.587,0.488,9,3,17,15,0.529,0.2,25,16,28,19,0.893,0.842,6,8,28,22,42,38,33,24,8,7,16,15,5,2,122,101
2017-18,Raptors,Bucks,1,0,45,44,91,93,0.495,0.473,14,13,33,27,0.424,0.481,27,26,33,28,0.818,0.929,6,10,34,33,49,54,25,27,8,9,13,15,8,3,131,127
2017-18,Thunder,Bucks,0,1,38,40,83,85,0.458,0.471,7,9,25,29,0.28,0.31,12,8,20,17,0.6,0.471,10,12,35,31,57,50,16,26,5,9,13,9,5,7,95,97
2017-18,Bucks,Timberwolves,1,0,41,34,75,71,0.547,0.479,5,9,15,28,0.333,0.321,15,19,16,26,0.938,0.731,7,6,29,27,39,40,23,20,10,9,18,19,0,3,102,96
2017-18,Hornets,Bucks,1,0,36,42,74,87,0.486,0.483,9,8,21,26,0.429,0.308,30,14,40,17,0.75,0.824,9,7,34,28,54,42,22,25,2,4,17,9,7,2,111,106
2017-18,Bucks,Hornets,1,0,41,39,87,88,0.471,0.443,8,12,29,26,0.276,0.462,19,14,23,17,0.826,0.824,6,9,37,34,53,49,27,21,7,4,8,9,5,7,109,104
2017-18,Bucks,Jazz,1,0,44,33,81,76,0.543,0.434,7,8,17,23,0.412,0.348,22,26,26,37,0.846,0.703,8,9,33,26,46,49,22,20,8,7,11,16,6,3,117,100
2017-18,Bucks,Pistons,1,0,39,36,79,87,0.494,0.414,8,10,22,30,0.364,0.333,18,18,26,27,0.692,0.667,13,17,28,29,50,58,22,20,7,5,12,12,5,0,104,100
2017-18,Bucks,Kings,1,0,34,37,69,77,0.493,0.481,6,11,19,24,0.316,0.458,35,19,42,21,0.833,0.905,9,6,27,27,43,41,20,20,9,7,15,17,6,1,109,104
2017-18,Trail Blazers,Bucks,0,1,35,42,83,87,0.422,0.483,6,6,23,20,0.261,0.3,15,13,17,15,0.882,0.867,10,5,40,30,55,42,17,19,5,11,19,9,3,5,91,103
2017-18,Kings,Bucks,0,1,31,42,77,71,0.403,0.592,5,9,17,22,0.294,0.409,20,19,29,31,0.69,0.613,9,1,31,37,50,46,15,27,5,13,18,12,2,5,87,112
2017-18,Jazz,Bucks,1,0,46,41,81,77,0.568,0.532,18,8,32,21,0.563,0.381,11,18,19,23,0.579,0.783,5,8,25,32,36,48,31,19,8,5,10,17,2,6,121,108
2017-18,Suns,Bucks,0,1,37,42,93,97,0.398,0.433,7,8,22,29,0.318,0.276,26,21,33,31,0.788,0.677,22,13,38,29,75,53,15,19,7,16,29,15,9,6,107,113
2017-18,Bucks,Wizards,0,1,35,39,79,74,0.443,0.527,4,9,22,24,0.182,0.375,14,12,19,17,0.737,0.706,6,8,27,38,36,53,17,23,10,4,10,18,7,1,88,99
2017-18,Bucks,Pistons,1,0,38,30,78,85,0.487,0.353,8,15,22,37,0.364,0.405,15,20,20,23,0.75,0.87,11,17,32,28,51,52,24,23,10,7,15,18,16,3,99,95
2017-18,Bucks,Grizzlies,1,0,40,37,82,76,0.488,0.487,12,11,22,26,0.545,0.423,18,18,25,21,0.72,0.857,10,8,26,29,48,43,23,21,6,5,11,15,5,1,110,103
2017-18,Spurs,Bucks,0,1,34,41,80,89,0.425,0.461,9,5,29,18,0.31,0.278,10,7,11,14,0.909,0.5,9,11,34,36,44,58,23,27,8,10,18,14,6,7,87,94
2017-18,Pistons,Bucks,1,0,37,39,78,83,0.474,0.47,8,10,26,25,0.308,0.4,23,8,28,9,0.821,0.889,7,7,32,29,49,42,21,27,10,6,14,14,4,6,105,96
2017-18,Hornets,Bucks,1,0,45,45,84,91,0.536,0.495,14,19,25,36,0.56,0.528,22,12,29,15,0.759,0.8,7,9,34,31,47,48,21,29,5,3,11,14,3,3,126,121
